"id","text_pt","sentiment"
"340","Até  agora ta ótimo Produto até agora perfeito mas dou quatro estrela porque tem pouco tempo de uso.","pos"
"341","Produto muito bom mesmo superou as espectativas Excelente na minha opinião essa é a melhor marca para lavadora de alta pressão.","pos"
"342","Boa Eu gostei ela é boa mais é muito barulhenta e um pouco fraca.","pos"
"343","Muito ruim Muito ruim.  Jato fraquinho.  Só coloquei 1 estrela porque a página não abre.","neg"
"344","Excelente Gostei. Muito. Pois. Correspondeu. O. Que. Estava. Anunciado. O. Que. Eu. Comprei. Veio.","pos"
"345","Produto de boa qualidade. Só  a alça muito frágil. Atendeu minhas necessidades. Comprei para auxiliar na limpeza de casa. Estou gostando muito.","pos"
"346","Boa  Boa.  Mas poderia ter a opção do jato forte tipo fino não leque.","pos"
"347","Excelente Como tudo que é feito pela karcher a lavadora não poderia ser melhor.","pos"
"348","Muito bom Muito bom o produto que comprei estou satisfeito com a minha compra.","pos"
"349","Excelente Gostei muito boa lavagem rápida tá de parabéns gostei muito mesmo agradeço.","pos"
"350","Pistola deixou a desejar  A pistola não tem o jato fino e forte isso é inacreditável.","neg"
"351","gostei muito muito fácil de operar Equipamento de boa qualidade leve para manuseio e muito simples de operação.","pos"
"352","Toooooooppppppp Tooooop pressao otima parece q dura bastante e usa pouca água recomendo.","pos"
"353","ótimo  E muito bom e fácil de usar atende as minhas necessidades.","pos"
"354","Excelente Lavadora com novo desenho e nova aparencia. Produto superou as espectativas.","pos"
"355","Muito bom Gostei. É muito leve e prática tendo otima  pressão de saida.","pos"
"356","Bom produto e com ótimo desempenho E um bom produto e bem potente e muito bonita parabéns.","pos"
"357","Muito boa  Eu gostei muito para o que eu preciso e recomendo.","pos"
"358","Horrível  O produto funcionou só uma vez e não ligou mas.","neg"
"359","Cabo quebrado Bom so q veio com o encaixe do cabo quebrado.","pos"
"360","Emuito boa  Boa tarde a lavadora de alta pressão  é muito boa.","pos"
"361","Máquina muito boa e eficiente.  Excelente muito bom a máquina  indico a compra. Sem medo.","pos"
"362","Excelente Muito bom o produto so faltou nota fiscal da garatia.","pos"
"363","Excelente Ótimo produto de excelente qualidade gostei muito bem forte recomendo.","pos"
"364","Vale o custo benefício.  Muito bom para trabalhos domésticos. É básica mas atende bem.","pos"
"365","Excelente Super. Muito bom mesmo tô com vontade de comprar outro.","pos"
"366","Excelente É um produto karcher e a marca precede a qualidade.","pos"
"367","Satisfeito pela compra. Ótimo produto. Já conhecia a marca e por isso comprei.","pos"
"368","Comprei pois confio na marca  Gostei muito. Fiz o teste. Produto corresponde ao esperado.","pos"
"369","Otima recomendo Ótima recomendo a todos do ml superou minhas expectativas.","pos"
"370","Excelente De muita qualidade não me arrependo de ter comprado.","pos"
"371","Top Muito bom o produto entrefa rapida e negociacao boa.","pos"
"372","Estragou rápido  Muito fraco. Com apenas 8 meses de uso queimou.","neg"
"373","Excelente  Ótimo custo benefício ideal para trabalhos em casa meu marido amou e aprovou.","pos"
"374","Ele e ótima pra usar eu gostei muito Muito bom gostei muito nunca soudei foi a minha primeira vez e concegui.","pos"
"375","Excelente Produto muito bom ela é pequena mais faz solda muito bem ! ótimo parabéns.","pos"
"376","Ótima  Muito boa foi uma ótima compra eu super indico.","pos"
"377","Tpo Comprei pro meu primo ele que é top.","pos"
"378","Ótima muito boa Ótima muito boa mesmo pode comprar sem medo.","pos"
"379","Marravilha Muito boa gostei ótima mesmo de verdade.","pos"
"380","Excelente Muito o produto excelente goztei muito.","pos"
"381","Excelente Amei muito satisfeito gostei meus parabéns.","pos"
"382","Excelente Muito bom!!!!!!!!!!!!!!!!!!!!!!!!.","pos"
"383","Excelente Bom produto mais tem q ver na hr d fazer o pedido c a base do banco é reta ou inclinada porq dependendo não dá certo no trator aí tem q fazer uma adaptação assim como eu tive q fazer.","pos"
"384","Conforto Bom bem confortável a sistema do amortecedor  e tope.","pos"
"385","Excelente Bom dentro das espectativas que eu esperava.","pos"
"386","Excelente Muito bom excelente top de linha.","pos"
"387","Excelente Muito bom. Acabamento perfeito.","pos"
"388","Pratico e eficaz Atendeu a minha expectativa sim. Estou satisfeito no uso desses nutrientes num protótipo de horta hidroponica q fiz como hoby e recomendarei à quem tiver interessado.","pos"
"389","Muito bom Muito bom o produto. Já comprei outras vezes e sempre atende minha expectativa.","pos"
"390","Excelente O produto é muito bom atendeu todas as minhas expectativas e necessidades!!!.","pos"
"391","Excelente Produto muito bom. Top. E escelent qualidade. Voltarei a comprar novamente. Obrigado.","pos"
"392","Gostei muito bom Produto ótimo  eu recomendo minhas plantás esta desenvolvendo super bem.","pos"
"393","Excelente Excelente produto comecei agora com o produto muito bom.","pos"
"394","Excelente Excelente produto. Valeu o valor que paguei. Parabéns.","pos"
"395","Excelente Muito bom produto. Correspondeu perfeitamente com as expectativas.","pos"
"396","Excelente produto. Fácil de utilizar e as plantas respondem rapidamente.","pos"
"397","Excelente Vai melhorar muito o projeto com esses produtos.","pos"
"398","Excelente É muito bom gostei muito muito bom.","pos"
"399","Excelente Muito bom alta qualidade recomendado.","pos"
"400","Excelente!!! Aparentemente parece ser bom!!!.","pos"
"401","Nao tem alta pressao Pouca pressao. Eu usei o produto mas nao era isso que esperava. Nao é de alta pressao.","neg"
"402","Produto de excelente qualidade.  Produto de excelente qualidade e com muito potencial. Gostei muito. Pequeno e valente.","pos"
"403","Excelente Ótimo produto indicado pra lavagem de carro e moto.","pos"
"404","Excelente É um ótimo produto resolve bem o meu problema.","pos"
"405","Espetacular Ótimo de boa qualidade supriu completamente minha espectativa.","pos"
"406","Gostei Gostei muito potente e resistente de boa qualidade.","pos"
"407","Excelente Amei excelente produto. Era que estava procurando!.","pos"
"408","Excelente Muito boa.  Melhor do que imaginava.","pos"
"409","Excelente Produto muito bom gostei parabens.","pos"
"410","excelente  sem  concorrência  e  a  melhor marca Produto excelente dispensa comentários  está  muito  a  frente  da concorrência  essa marca  quem  conhece coisa  boa   sabe  do que estou  falando  estou 100% satisfeito  obrigado boxer.","pos"
"411","Excelente Gostei muito da máquina mais não usei ainda tou ansioso pra usa. Ela.","pos"
"412","Muito boa recomendo  Muito bom solda muit bem pequena facil de mansear gostei muito recomendo.","pos"
"413","Gostei de ter comprado a máquina de solda Muito bom muita qualidade eu gostei de ter uma máquina como essa.","pos"
"414","Recomendo Muito bom custo benefício. A máscara que vem é bem fraquinha.","pos"
"415","Excelente Eu recomendo o produto é top podem comprar sem medo.","pos"
"416","Muito boa atende oque promete !.  Solda muito bem acabada!.  Recomendo !!.","pos"
"417","Excelente Muito bao otima super boa gostei muito recomendo.","pos"
"418","Muito boa recomendo Muito boa faz o q promete. Recomendo.","pos"
"419","Excelente Produto de fácil manuseio e boa qualidade.","pos"
"420","Excelente Muito boa solda com muita facilidade.","pos"
"421","Excelente Excelente produto alta qualidade.","pos"
"422","Muito boa  Depois de 11 anos agora comprei esta k5 que por sinal melhor do que a k3 que durou 11 anos espero que dure mais 11 anos muito satisfeito já passou no teste.","pos"
"423","Nao presta  O produto veio com defeito comprei achando que seria uma boa máquina e não tá com pressão.","neg"
"424","Excelente Gostei da lavadora pressão muito boa.","pos"
"425","Excelente  Lavadora muito linda e silenciosa.","pos"
"426","Excelente Atendeu minhas expectativas. Recomendo toooop.","pos"
"427","Muito bom Não achei nem verde e nem cheiroso achei bem ressecado. Mas como não conheço bem sobre feno talvez seja assim mesmo. Mas a propaganda diz verde e cheiroso.","pos"
"428","Muito bom! Excelente! meu coelho amou! vou comprar novamente.","pos"
"429","Perfeito Muito bom meu porquinho adorou super recomendo.","pos"
"430","Excelente Verdinho e cheiroso!!! meus porquinhos amaram!!!.","pos"
"431","Excelente Cheiroso e verdinho!!!!meus porquinhos adoraram!!!.","pos"
"432","Perfeito maravilhoso muito obrigada Perfeito maravilhoso muito obrigada.","pos"
"433","Top pode compra sem medo Cara são bons pena q não pode posta a foto da camionete com eles. Tomara q dure muito tempo pq tinha um nela q não duro 1 ano. Mas e top pode compra sem medo chego com menos de 24 hs. Top top top.","pos"
"434","Ok Ótimo fiquei muito agradecido e mostro pra outros amigos que esse selente.","pos"
"435","Excelente Ótima qualidade! os leds são muito bons e a estrutura é reforçada.","pos"
"436","excelente Muito bom estou satisfeito clarea muito recomendo a todos.","pos"
"437","Produto de qualidade. Produto de qualidade. Faz uma boa iluminação.","pos"
"438","Ótimo Produto de boa qualidade superou a espequetativa.","pos"
"439","Prático Muito bom gostei ?? bem prático de estalar.","pos"
"440","Clareia muito bem Muito bom resolveu que eu precisava.","pos"
"441","Muito ruim Pegou chuva entrou água já queimou.","neg"
"442","Iluminação muito forte (excelente) Farol de milha incrível. Excelente produto.","pos"
"443","Produto excelente. Vendedor responsável e eficient Excelente produto. Atende às especificações técnicas. Recomendo.","pos"
"444","Bom Custo beneficio bom. Atendeu minhas expectativa.","pos"
"445","Ótima compra. Muito bom. Excelente foco e luz.","pos"
"446","Excelente Por enquanto muito bom clarea bom.","pos"
"447","Top Muito bom excelente compra aproveitem.","pos"
"448","muito bom  Produto excelente otima iluminaçao.","pos"
"449","Otimo recomendo Muito bom funciona perfeitamente.","pos"
"450","Muito bom produto Ótimo produto clareamento perfeito.","pos"
"451","Top. O mim funcionou bem. Recomendo Uso óleo de neen nas frutíferas e nas pedras brita da estufa  e no meu quintal. Tive bons resultados contra algumas pragas evitando tb usar inseticidas q possam fazer mau aos meus pets.","pos"
"452","Muito ruim Não resolveu o poblema de infestação de pulgas nem no quital bem na casa e com os animais é otimo como repelente de mosquitos e moscas.","neg"
"453","Excelente Já na primeira pulverizada as colchonilhas morreram. No dia seguinte foi só esguichar água com a mangueira e a planta ficou limpinha. Ótimo produto. Recomendo.","pos"
"454","Resoluto. O nim desenvolve uma ação fundamental no combate a cochonilha e outros fungos eliminando os parasitas que ficam alocados na laranjeira especificamente em minha situação.","pos"
"455","Muito ruim Ruim  apliquei duas vezes nos animais e onde eles permanece e não acabou com as pulgas nem com os carrapatos.","neg"
"456","Ótimo Muito bom. Estamos combatendo algumas pragas no jardim da minha mãe e os resultados têm sido bons.","pos"
"457","Maravilhoso Muito bom eu ja estou acostumada usar este oleo de neem é exlente.","neg"
"458","Excelente Comprei pra um amigo e dei 5 estrelas porque ele que gostou.","pos"
"459","Excelente Não usei mais do 5estrela vou ver se vale apena em breve.","pos"
"460","Muito bom Bom. Porém observar sua aplicaçao constante a longo periodo de tempo.","pos"
"461","Excelente Excelente produto. Recomendo a todos os clientes do ml.","pos"
"462","Excelente Gostei muito do produto. Oléo bem concentrado e puro.","pos"
"463","Excelente! Perfeito! produto de primeira  estou comprando pela terceira vez.","pos"
"464","Muito bom parabéns E só sucesso  Parabéns muito bom e só sucesso nota 10.","pos"
"465","Show Inseticida muito bom para quem quer produzir orgânicos.","pos"
"466","Eficaz. Excelente produto e cumpre o que promete. Recomendo.","pos"
"467","muito bom Produto muito bom ja usei compraria de novo.","pos"
"468","Excelente Acredito ser bom pois é tudo bem feito.","pos"
"469","Excelente Otimo produto. Jà aplicado e funcionou contra acaros.","pos"
"470","pode comprar  satisfeito  Produto ótimo qualidade   perfeito atendeu  minha  produtividade !!.","pos"
"471","Muito bom Produto muito bom gostei reage muito bem.","pos"
"472","Excelente Otimo produto recomendo para quem que copra.","pos"
"473","Satisfeito. Produto eficaz. Fácil manuseio e aplicação.","pos"
"474","Eu recomendo Muito bom eu recomendo pra todos.","pos"
"475","Ótimo produto Estou amando o efeito do produto.","pos"
"476","Bom Está em uso. Aparentemente vai funcionar.","pos"
"477","Excelente Muito eficaz para extermínio de pulgão.","pos"
"478","Excelente Gostei do produto. Funciona muito bem.","pos"
"479","otimo Mito bom original me ajudou bastante.","pos"
"480","O que foi prometido foi cumprido Bom atingiu as minhas expectativas.","pos"
"481","Excelente Produto de qualidade e eficiência.","pos"
"482","Excelente Toppp!!! pode comprar sem medo!!!.","pos"
"483","Excelente Muinto bom funciona muinto bem.","pos"
